2.63736,-2.46154,0.087912,-2.1978,0.184573,0.017579
0.879121,-0.879121,0,-0.703297,0,0
1.31868,-1.23077,0.087912,-1.67033,-0.001757,-0.003516
0.967033,-0.791209,0,-1.84615,-0.082619,-0.116017
1.75824,-1.75824,0.087912,-3.16484,-0.407819,0.175784
1.49451,-1.40659,0,-2.63736,-0.39024,-0.028126
0.791209,-0.703297,0,-0.351648,-0.188089,-0.003516
1.05495,-1.05495,0.087912,-1.75824,-0.362115,0.014063
0.791209,-0.879121,0,-0.87912,-0.26016,-0.056251
0.351648,-0.703297,0,-0.615385,-0.174027,0.017579
0.087912,-0.351648,0,-0.087912,0,0
0.087912,-0.351648,0.087912,0.087912,0,0
0.175824,-0.43956,0,0.263736,0.318169,-0.080861
0.087912,-0.351649,0,0.43956,0.077345,0.035157
0.087912,-0.175824,0,0.527473,0.10547,0
0.087912,-0.087912,0.087912,0.175824,0.075587,-0.017579
-0.087912,0,0,0,0.036914,-0.010547
-0.087912,0.087912,0,0,0.014063,0.014063
-0.175824,0.175824,0,0,0.008789,0.003515
-0.263736,0.175825,0,0.175824,0.117775,-0.010547
-0.263736,0.263736,0.087912,0.527473,0.091408,-0.021094
-0.087912,0.087912,-0.087912,0.175824,0.005274,0.003516
-0.351649,0.351648,0,0.263736,0.028125,0.049219
-0.175824,0.263737,0,0.351648,0.079103,-0.038672
-0.175824,0.087912,0,0.263737,0.021094,-0.007031
-0.263736,0.263736,0,0.175824,0.014063,0.028125
-0.263737,0.263736,0.087912,0.175824,0.012305,0.010547
-0.087912,0.087912,0,0.087912,0,0
-0.175824,0.175824,0,0.087912,0,0
-0.087912,0.087913,-0.087912,0.175824,-0.061525,-0.116017
-0.087912,0.087912,0,0,-0.026367,0.003515
0.087912,0,0,-0.087912,0.019336,-0.017579
0.087912,0,0,0,0,0
0.087912,0,0,0,0,0
0.175824,0,0,0,-0.075587,0.003515
0.087912,0,0,0.087912,-0.066798,0.014063
0.087912,0.087912,0,0,-0.031641,0.014063
0.087913,0,0.087912,0.087912,-0.015821,-0.017579
0.087912,0,-0.087912,0,-0.010547,-0.021094
0.087912,0.087912,0.087912,0,-0.010547,0.007032
0.087912,-0.087912,0,0.087912,-0.094923,0.021094
0.087912,0,0.175824,0.43956,-1.49065,0.049219
0.087912,0,1.67033,0.615384,-1.66819,-0.298833
0.087912,0,1.75824,0.263736,-0.00879,-0.003515
-0.087912,-0.087912,1.14286,0,1.12853,-0.070313
-0.087912,0,0.175824,0,-0.021094,-0.042188
0.087912,0,0,-0.087912,0.024609,-0.007031
-0.087912,0,-0.087912,-0.175824,0,0
0.087912,0,0.087912,0,0,0
-0.087912,0,-0.087912,-3.51648,-1.9512,0.182816
-1.23077,0.615385,0.087912,-3.78022,-2.61215,-0.20391
-0.967033,0.615385,0.087912,-1.40659,-1.04064,0.281255
-2.72527,1.75824,0.175825,-0.967033,-1.65237,-0.274224
-3.51648,2.28572,0.351648,0.175824,-0.669737,0.137112
-1.93406,1.40659,0.175824,1.40659,-0.026368,-0.017578
-4.30769,2.72527,0.263736,2.72527,0.657432,0.014062
-4.21978,2.9011,0.175825,3.16484,0.977359,0.063283
-2.10989,1.31868,0.175824,1.49451,0.558993,0.007031
-4.04396,2.81319,0.087912,2.37363,1.05295,-0.116018
-1.93407,1.31868,0.175824,0.791209,0.42364,0.045704
-3.78022,2.37363,0.175824,0.967033,0.963296,0.042188
-3.25275,2.02198,0.087912,0.43956,0.889467,0.035157
-2.54945,2.10989,0.087912,0.175824,0.432429,-0.063282
-1.49451,0.967033,0.087912,-0.175824,0.202151,-0.017578
-2.1978,1.40659,0.087912,-0.527472,0.435945,-0.028126
-1.40659,1.05495,0.087913,-0.175824,0.353325,0.031641
-1.31868,0.879121,0,-0.263737,0.386725,-0.007031
-0.439561,0.175824,0.087912,-0.175824,0.202152,-0.031641
-0.615384,0.263736,0,0.087912,0.314653,0.066798
-0.087912,0,0,0,0.103713,-0.017579
-0.263736,0,-0.087912,0,0.295317,-0.014062
-0.087913,-0.087912,-0.087913,-0.087912,0.21973,-0.02461
0.087913,-0.175824,-0.087912,-0.087912,0.103713,0.003515
0.351648,-0.351648,0,-0.175824,0.112501,-0.028125
0.263736,-0.263737,-0.087912,-0.263737,0.068556,0.052735
0.527473,-0.527472,0,-0.351648,0.061525,-0.066798
0.527472,-0.527473,0,-0.703297,0.13008,0.070314
0.263736,-0.175824,0,-0.43956,0.012305,0.010547
0.527473,-0.615384,0,-0.703297,0.066798,-0.091408
0.527473,-0.439561,-0.087912,-0.703297,0.058008,0.108986
0.43956,-0.43956,0.087912,-0.791208,0.110744,-0.123049
0.175824,-0.175825,-0.087912,-0.263737,0.012305,0.02461
0.351648,-0.351648,0,-0.527472,0.007031,0.014063
0.087913,-0.175824,0,-0.087912,0.001758,0.003516
0.43956,-0.351648,0,-0.439561,0.012305,0.024609
0.263736,-0.175825,0,-0.263736,0.005274,0.010547
0.087912,-0.087912,0,-0.175824,0.007031,0.014063
0.175825,-0.175824,0,-0.263736,0.007031,0
0.087912,0,0,0,-0.003516,-0.007031
-0.087912,0,0,0.087912,-0.012305,-0.017579
0.087912,0,0,0.175824,-0.04043,0.038672
-0.087912,0,0,0.087912,0,0
0.087912,0,0.087912,0.087912,0,0
-0.087912,0,0,0,0.007031,-0.014062
0.087912,0,0,0,0.035157,-0.056251
-0.087912,0,0.175825,1.40659,-2.15687,0.186331
0.087912,0,0.879121,2.02198,-3.38209,0.014063
0.615384,0.527473,1.67033,1.93407,-2.43461,-0.214456
0.351649,0.175824,1.05495,0.791209,-0.970328,0.281254
1.40659,0.615384,2.1978,0.351648,-1.50647,-0.28477
1.05495,0.263737,1.23077,0.263736,-0.400787,0.15469
1.93407,0.43956,2.1978,-0.43956,-0.495711,0.056251
2.81319,0.879121,2.81319,-1.93407,-0.474617,0.126564
1.31868,0.351648,1.23077,-0.703297,0.590634,-0.098439
2.28571,0.527473,2.1978,-2.81319,0.490438,0.101955
2.54945,0.527472,2.37363,-1.58242,0.342778,0.017578
1.40659,0.439561,1.31868,-0.351649,0.650401,-0.007031
2.28572,0.615384,2.37363,-1.75824,1.24982,-0.052735
2.54945,0.527473,1.93407,-0.791209,1.06349,0.010547
0.967033,0.263736,0.967032,-0.175824,0.624033,0.059766
2.10989,0.439561,1.93407,-0.967033,1.33596,-0.021094
2.10989,0.43956,1.67033,0.263736,1.3342,-0.13008
0.879121,0.263736,0.703297,0,0.69962,0.063282
1.93407,0.351649,1.40659,0.087912,1.27092,0.038673
1.58242,0.351648,1.23077,0.087912,1.36233,-0.200394
1.31868,0.351648,1.14286,0,1.11799,0.119533
0.615385,0.087913,0.43956,0.175824,0.636339,0.028126
0.527472,0.175824,0.351648,0,0.567782,-0.02461
1.14286,0.087912,0.879121,0,0.83849,-0.13008
0.879121,0.087912,0.703297,-0.175824,0.896498,0.035156
0.703297,0.175824,0.615385,-0.263736,0.694347,0.010547
0.263736,0.175824,0.263736,0,0.441218,0.02461
0.351649,0.175824,0.43956,-0.351648,0.617001,-0.059766
0.43956,0.087912,0.351649,0,0.26895,0.003515
0.175824,0,0.175824,-0.175825,0.17051,-0.017578
0.263736,0,0.175824,-0.263736,0.281255,-0.007031
0.263737,-0.087912,0.263736,0,0.123049,0.007031
0.175824,-0.087912,0.087912,0,0.147658,-0.014063
0.087912,0,0.175825,-0.087912,0.128322,0.010547
0.087912,0,0.087912,0,0.056251,0.007032
-0.087912,0,0,0.087912,0,0
-0.087912,-0.087912,0,0,0.003515,0.007032
-0.087912,-0.087912,-0.087912,0,0.031641,0.063282
-0.087912,-0.087912,0,0.087912,0.091408,-0.091408
-0.175824,-0.175824,0,0.087912,0,0
-0.175825,-0.087912,-0.087912,0,0,0
-0.175824,-0.087912,0,0.263737,-0.003516,0.007032
-0.087912,0,0,0.263736,-0.094923,0.042188
-0.175824,-0.087913,0,-1.23077,-0.370904,-0.031641
-0.263736,-0.087912,-0.087912,-6.15385,-0.734777,0.049219
-0.175825,0,0,-3.07692,-0.411335,-0.042188
-0.703296,-0.351648,0,-2.54945,-0.826185,0.119533
-1.40659,-0.791209,0,0.43956,-0.6504,0.028125
-1.75824,-0.703296,0.087912,2.37363,-0.402546,0.038673
-2.9011,-1.40659,0,3.42857,-0.39024,-0.042188
-3.42857,-1.67033,0.087912,2.72527,-0.342779,-0.017579
-1.84615,-0.967033,0,0.879121,-0.080861,-0.063282
-3.86813,-1.93407,0.087912,0.703296,-0.075587,0.003516
-3.6044,-1.84615,0.087912,0.263737,0.022852,0.045704
-1.93407,-1.05494,0.087912,0.175824,0.240824,0.144143
-3.95604,-2.1978,0,0,0.379694,-0.253129
-3.42857,-1.75824,0,-0.087912,0.43067,0.038672
-0.879121,-0.527473,0.087912,0,0.149417,-0.045704
-3.25275,-1.93407,0,-1.14286,0.639854,0.021094
-1.40659,-0.615384,0,-0.175825,0.358599,0.014063
-2.63736,-1.49451,0,0,0.546688,0.003516
-2.1978,-1.23077,0,1.75824,0.539657,-0.010547
-0.967033,-0.527473,0,1.67033,0.119533,0.007031
-1.67033,-0.967033,0.087912,2.37363,0.279497,0.003516
-1.14286,-0.879121,0,2.02198,0.30059,-0.038673
-0.87912,-0.703296,0,0.527473,0.177542,-0.059766
-0.263737,-0.263736,0,0.175824,0.045704,0.063282
-0.527472,-0.439561,0,0,0.080861,-0.014063
-0.351649,-0.351648,0,0,0.058008,0.010547
-0.087912,-0.087912,0,0.087912,0.038673,-0.007031
0.087912,0,0.087912,0,0.077345,0.098439
0.087913,0.175824,0,-0.087912,0.068555,-0.017578
0.263736,0.175824,0.087912,0,0.019337,0.010547
0.175824,0.175824,0,0,0.012305,0.003516
0.263736,0.263737,0.087912,-0.351648,0.010547,0
0.351649,0.263736,0,-0.791209,0,0
0.087912,0,0,-0.351648,0,0
0.615384,0.351648,0,-0.527473,-0.186331,-0.021095
0.439561,0.175824,0,-0.615384,-0.159964,0.038673
0.175824,0,0,-0.263737,-0.033399,-0.031641
0.43956,0.087912,-0.087912,-0.351648,-0.079103,0.031641
0.439561,0.087912,-0.087912,-0.527472,-0.010547,-0.014063
0.175824,0.087913,0,-0.087912,-0.138869,0.017579
0.263736,0,0,-0.527473,-0.137112,-0.028126
0.351649,0.087912,-0.087912,-0.087912,-0.087892,0.063282
0.087912,0,0,-0.087912,-0.077344,-0.042188
0.263736,-0.087912,-0.087913,0,-0.087892,-0.007031
0.175824,-0.087913,0,0,-0.001758,0.003516
0.087912,0,0,0,0,0
0.087912,0,0,0,0,0
0.087912,0,-0.087912,0,0.003515,0.007031
0.087912,0,0,0,-0.137111,0.021094
0.879121,0.263737,-0.615384,3.69231,2.2641,0.175784
0.791209,0.263736,-0.439561,2.02198,0.877162,-0.221488
2.54945,0.703297,-1.31868,1.84615,1.32893,0.210941
3.07692,1.14286,-1.31868,0,0.490438,-0.038673
2.02198,0.791209,-0.703297,-0.703297,-0.015821,-0.031641
2.81319,1.05495,-1.23077,-1.93406,-0.326958,-0.15469
2.02198,0.791208,-0.703297,-1.67033,-0.608213,0.140627
4.3956,1.67033,-1.40659,-3.42857,-1.21818,0.02461
3.78022,1.31868,-1.14286,-3.25275,-1.57327,0.038673
2.28571,0.967033,-0.615384,-1.58242,-0.734777,-0.161722
3.69231,1.31868,-0.879121,-0.527473,-1.08107,0.123049
2.98901,1.23077,-0.967033,-1.84615,-1.02482,-0.003516
1.49451,0.615385,-0.351648,0.175824,-0.444734,-0.003515
2.46154,0.87912,-0.615385,-0.175824,-0.386724,-0.077345
1.93407,0.967033,-0.43956,-0.087912,-0.314654,-0.010547
0.879121,0.263737,-0.175825,0,-0.033399,0.003515
1.49451,0.615384,-0.175824,-0.527472,-0.003515,0.014063
0.791209,0.263737,-0.263736,-0.703297,0.258402,0.108986
0.263736,0.087912,-0.087912,-0.175824,0.075587,-0.151174
0.527473,0.351648,-0.087912,0.175824,0.058009,0.094923
0.175824,0.087912,-0.087912,0,0.232035,-0.05625
0.087912,0.087912,0,0,0.08086,-0.014063
-0.175824,-0.175824,0,0.263737,0.033399,-0.017578
-0.087912,-0.175824,0,0.087912,0.014063,-0.014063
-0.263737,-0.175824,0,0.351648,0,0
-0.43956,-0.439561,0,0.527473,-0.012305,-0.003516
-0.175824,-0.175824,0,0.087912,-0.117775,0.045704
-0.527473,-0.351648,-0.087912,0.703296,-0.066798,0.028126
-0.527472,-0.263737,0.087912,0.615385,0,0
-0.263737,-0.087912,0,0.351648,-0.001758,-0.003516
-0.527472,-0.175824,0.087912,0.703297,-0.022852,-0.045704
-0.439561,-0.087912,0.087912,0.615385,0.007032,-0.014063
-0.263736,0,0,0.351648,0.056251,-0.098439
-0.351648,-0.175824,0,0.43956,0.094923,0.056251
-0.351649,-0.087912,0.175824,0.351649,-0.012305,0.02461
